Rating,Review
3,"Indian Railways are a very big organization. It is impossible to cover all its activities in one review. For the purpose of this review I have selected railway catering services. In other words I will try to examine how safe is the food served to passengers travelling by trains run by Indian railways.


Passengers consume various food items during their journey. Many passengers carry with them food items prepared at home and consume them during the journey. Then there are vendors and food stalls/plazas approved by railways who supply food items on platforms and also on trains. Food items are also served in refreshment rooms on platforms.

On many trains food items are served by pantry car. There are also a large number of unapproved vendors serving food items on platforms and on the trains. Then are the food items served by Indian Railways Catering Organization. One such organization is Indian Railway Catering and Tourism Corporation Limited (IRCTC) which is a public sector company set up and fully owned by the Ministry of Railways. IRCTC runs catering services through their own employees and also through contractors.

If you ask passengers about the quality of food served and manner of serving during their journey you will find a mixed response. Some will have complaints to make and some will express general satisfaction. All these responses are based on the fact whether they fell ill or not after the journey. Most of the passengers in India will also say that once you are in journey you can not expect home like food.

Hardly you will find a passenger who had examined the issue from quality and safety point of view. I accept that for a long time I also used to think like this. But due to my current profession of providing training and consultancy on management systems including food safety management systems, I have gained a large experience on this aspect of quality and safety of food. Through this review I wish to share my experience with MS members.

If you visit the Website of IRCTC, you will only find material related to booking of tickets and a horde of advertisements. No direct reference is available about catering although the name of the organization has the word catering. At the bottom of Home Page you will find a toolbar giving three links. Indianrailways.gov.in is the official Website of Indian railways. It also does not provide any information on catering. Then there is a link to ?Air Tickets to India?. In the middle you will find the link to ?Other IRCTC activities?.

When you click on this, you will see a list of these other activities. One out of these is ?Empanelment for on board catering in Trains, Management of Food Plazas and Refreshment Rooms over Indian Railways?. Click on this and you will see an advertisement ?A Grand Business Opportunity? stating terms and conditions for empanelment. One of these conditions is ? ?In addition, the organization must have strict quality control mechanism with mandatory external food quality and hygiene audit comparable with Hazard Analysis Critical Control Points (HACCP) or equivalent Good Industry Practices.? Friends this is the result of my extensive search ? the only reference I could find on Indian Railway Websites on food safety.

Now let me talk something about this food safety. Food safety management systems are based on the concept of Hazard Analysis Critical Control Points (HACCP). In simple language we can describe it as ?ugaane se khaane tak? or in English as ?from field to dining table?. In other words under this system quality and safety of food is ensured at every stage of procurement of raw materials, production, packing, transportation, storage and consumption.

This is ensured through systems of various practices, such as, Good Agricultural Practices, Good Manufacturing Practices, Good Laboratory Practices, Good Hygienic Practices. Safety means preventing any form of contamination in food ? Physical, Chemical, Microbiological. If you remember incidents of finding pesticides in packaged drinking water and other cold drinks ? it was chemical contamination. In case of living organisms found in Cadbury chocolates- it was microbiological contamination.

During my recent trip to Chandigarh on Shatabdi Express I noticed that the paper placed in the food tray had this matter printed on it ? ?Indian Railway?s First ISO 9001: 2000 & HACCP Certified Catering Organization?. Paper packets containing spoon, fork, knife, and tea kit were also printed with this statement. It was a pleasant surprise for me. It is a matter of pride for any Indian that Indian Railways are giving so much importance to safety of food being served to passengers on the train. It has also aroused my interest, as it is not an easy job to Implement ISO 9001and HACCP on a running train.

The first thing I wanted to know was the name of the agency, which has audited the systems and certified them to ISO 9001and HACCP standards. I tried my level best but could not learn the name of that organization. Waiters belong to a contractor?s organization and were not aware of what ISO 9001and HACCP mean. So was the case with train executives.

The manner of serving food was also not of required standards. It has killed my joy. I wanted to find out more. I sent e-mail to IRCTC but received no reply. I searched the Websites and found only a passing reference to food safety.

All this has created a doubt in my mind about the credibility of this claim of Indian Railways, being first ISO 9001:2000 and HACCP certified organization, and also the quality and safety of food. There are so many items served, tea, sugar, milk powder, samosa, biscuits, toffees, butter, jam, tomato ketchup, cooked vegetables, dal, rice, soup, roti. All these items are supplied by different organizations.

How their quality and safety are ensured. Also how the personal hygiene is ensured when people are not aware of the system. I do not want to spoil pleasure of eating in Shatabdi Express but this is the situation I thought I should share with you.

I am still searching and any information if found I will share with you. In the meantime, carry your own food even if the charge of food served in Shatabdi Express is included in your ticket."
4,"Not EveryBody knows INDIAN Railways is the largest organization and a single network in India and Asia.

Infact Indian Railways is the carrier of biggest number of travelers dailay in the world. The huge network, number of employees and huge number of passengers per employee is the basis for making this such a great service and a remarkable organization. So many trains , improving routes and huge traveler groups are the general features of this network.

Why does this huge network not prosper. Do we know the real cost of travel per passenger in a train is sufficcient for the Railways to gather funds for a new train on the same route. Still the big network corporation is running into Losses.

Some body in the Railways authority of India have to realise what canbe improved on major station other than the metros to make this service a pleasure and trustworthy. Many of the trains are running on time and connecting to the metros in a disciplined fashion.

But a large number of trains are known for being late always.

That they never reach late.. Some hard facts are that if you travel from Delhi to Hawra via Patna.. you have 90 % chances to get robbed. that if you travel from a station other than metro even on a reserved seat / birth you are likely forced to share your space with unconfirmed / unticketed passengers.

That if you have boarded a train you can easily travel on a shatabadi train to Punjab unticketed but paying the fare even if the people at the ticketing counter dont get a confirmed space on the same train.

That if you do the above you still dont pay anything to the Railways and the staff on the coach is minting thousands everyweek on selected stations..

That if the authorities get on to it they can easily trace such unfair activities.

That if you are waitlisted and have shown some interest in the interests ofthe TICKET BAABUyou can easily get a space in same or higher compartment. with or without paying a different in upgrade to the Railways account. the Ticket baabuwill take care of it

That you travel if you take care of him.

That you could travel faster train in the last moment if you get space and reach the destination station and get a refund for the train that reaches 3 hours late and for which you had paid extra. The routes and costs are many a times illogical. you spend more to get less if you pay to Railways....

That you spend little more to the Ticket Baabu and you enjoy your travel although there may be someone who needs your seat / birth more than you.

That even if you deserve your seat more .. on the upcoming station you will have to face a tug of war with the Jaats / Biharis (not the jaats / biharis of the region but for the obvious reasons that these people are bullies without sense.)

That if you are a SHAREEF AADMI you dont belong to the Railway services. better take a flight.

DELHI VIDYUT BOARD is an example of loosing money for years ... running in losses for decades and now after Privatization the same network has found ways to logically gather revenue and they are REALLY making huge profits.

Once you got a job in a govt department , that is not the end you need to earn that Job by doing the due service to the same. Wish someone thinks about the irony that the huge network which could accumulate revenue is loosing to its own employees. Wish the employees understood what worth it is ..

Lest if they did not get that job.

Now go to work."
5,"Hi Everyone,

Ever since the controversial decision to make Mr. Laloo Prasad yadav to make the minister of railways was taken, the minister of railways have been making inroads.

Make no mistake, Laloo yadav has been named in many corruption charges and till today the opposition leaves no stone unturned in accusing the government of inducting him into the ministry.

What has Laloo done since he took over as Railways minister?

Since he took over this ministry Laloo has made various changes (though very minor in nature yet effective) and has stressed the importance of having lassi and other milk products to be sold in the stations and not only that, he has conducted surprise checks in the stations which is something that every minister needs to be doing today.

The railway budget proposed certain important changes such as e-procurement , nominal increase in parcel rates, measures to increase passenger security, unreserved ticketing system being a few in the budget.

Now arises a big question as to what the minister of railways needs to do in the near future?

First of all, the connectivity towards eastern states especially needs to increase in the near future. Normally the connectivity is restricted to only Guwahati (though other parts such Itanagar,Shillong etc..are connected to some extent) and not to other parts such as aizawl,agarthala,though the geographical conditions are not that favorable there.

The government needs to bring in the Railways footprint in these areas also as it will increase the connectivity of these places with other parts of the country.

Secondly, the departure and the arrivals of the trains needs to tightened and trains must ensure that they come on time and this is very important as Railways form a major revenue earner for the country and our countrymen still trust the railways and its high time that this organization start delivering, not just promise but in reality too.

The efforts made by the Railways minister are surely in the right direction and let us hope that this is a sustained effort and continues even in the years to come and take Railways on the right track.

"
3,"-----SOME DAYS BEFORE: SOMEWHERE IN BIHAR-----

''Laloo Bihari hamar relway minastarwa banat hai babua!''

''Kya kahat ho Chintu?''

''Aur kahe? Hamare hIndia mein abhi ghor sankat aa sakat hai! Ek naye rel (rail) shadayantra ke liye tayar rehna Pintu!''

''Hum to suna hoon ki Laloo ne Kunal namak ek balak ko apna rel agenda bhi sunaya hai!!''

''Ye sasuri ki baat karat ho bhaiya!''

''Haan! Likhat hai ee Lalwa ulti-siddhi gaddiyaan nikalnewala hai! Patna se siddhe Lahore! Aur Shatabdi Ixprass (express) ko Rabri Ixprass naam dene ki ghoshna bhi kar li hai!''

''Ye to ghor Kalyug hai!''

-----SOME DAYS LATER: DELHI-----

Thus spoke Laloo Yadav, our hon'ble (!!!!! - who say's so?) Railway Minister:

''.....Hamre Bihar me.....sarry.....hIndia me ye jo relway hai, usme humka minastarva banaya hai. Hum pura pradhan tantra hi change karna chahta hoon! Arre, ye sasura rel minastar kay chiz hai! Hum to ek din is desh ka PM banunga!.....''

We used to have a joke in early days that if Laloo is given so and so ministry what will happen! Remember? Now, that day has already come. I just thought of what Laloo might change in the current railway system, and I called up Bihari babu to get a rough idea of what he is upto. And, he e-mailed me his complete agenda itself!

Hamre kantakt bhi kuch kam nahi hai babua!

From: Laloo Yadav (who@laloo.com)

To: Kunal (me@somewhere.com)

Date: (deleted)

Subject: Sasura agenda!

The new Indian Railways will....

Re-introduce steam locos - to boost coal industry in bihar.

Dismantle the reservation system, all seats will be open to janata, no

more reservations by upper cast and rich people.

a/c coaches will be abolished, a/c s will be auctioned in chhapra.

Shatabdi expresses to be renamed as rabri devi express.

10 new trains to be introduced from different parts of bihar to Patna.

All double lines to be reduced to single track to cut costs - the rails,

sleepers etc to be auctioned in muzaffarpore.

Samjhota express will run from patna to peshwar, however it will be
converted to a goods train to carry fodder.

New maha bhoj - litti and sattu - to be served in all luxury trains
palace on wheels, deccan odyssey etc.

Re-zoning of railways: north bihar, south bihar, north eastern bihar,
central bihar, east bihar, south bihar, res! t of India - these will be new

zones.

Next of kin of all people who die in train accidents will be given a job
in railways, no more rail board exam or wastage of public money.

Any driver who dies in a train accident will not be allowed to drive any
more for public safety.

Every village in India will have a railway station by 2007 -
constructions to start soon.

Free tickets for farmers.

De-electrification of major lines to save power. Local trains in Mumbai,

Kolkata, Chennai and Delhi to run on steam too.

Special ''Gaai-bhains'' express for transporting domestic animals, who
have been neglected by the fundamentalist govt.

There will be no ticket checkers in train, that shows the new govt
trusts the people.

Thank you

Laloo Parsad Yadav

-----

Now, you tell me your opinions, please! I can't see our railways moving towards the past!
"
2,"This is my experience regarding parking my bike near the besant nagar's railway reservation counter. Two days before, when I went in the early morning to book railway tickets to nearby besant nagar railway reservation counter.

I have parked my bike in the parking space alloted. We need to pay three rupees for parking our bike in the parking slot. I was asking for a token to the guy who is responsible for issuing them. He said that I can pay it when I return from booking. I returned from booking and then gave three rupees to the corresponding person. He has taken that and said that I can leave. I got somewhat shocked and asked him about the token (red colour slip on which the bike's number has to be written). He takes a token which is torn and gave that to me ( these tokens can be found on the near by premesis where people do normally leave them once they pay the money). I denied and asked him to give me a fresh token. He argued with me and asks me to complain against him to the higher authorities. Infact, you shall get surprised if I say that he had shown me the phone numbers of the higher authorities. After 10 to 15min of argument with this person, he issued a new token.

These persons do not issue the fresh tokens and put all the money they receive into unofficial accounts. The bike's number has to be written on the token and that has to be given to the bike's owner who is parking the bike. This has to be avoided. People who are parking their bikes in the parking slots, take the token and get the bike's number written on the token, so that this shall not happen to others. And before they leave the premesis, please tear the token into pieces, so that they cannot issue these tokens to others by just scribbling the previous number.

It is we who have to take care about all these small issues. The same situation may be prevailing over all the parts of the country. These seem to be small issues.. But, this way of thinking should not be there in the society. Everyone is responsible for his/her work. Making these people understand about their work and their responsibilities is the main task that is left behind.... we also have the right to oppose these activities.

I hope, I have expressed my view in a logical manner and I would have conveyed my suggestion in a proper manner. Thanks for reading my review.
"
5,"2000 percent Increase in the Webtraffic and Online transactions at the Indian Railways online ticketing Portal!!!

Wowowowow!!!

Interesting ain't it? Beleive me its not only interesting, but just too good,and this time its true...the Online ticketing option of the Indian Railways, has helped me to a gr8 extend, I remember the day when I had to go to the Andheri W stn, to get a ticket booked to Delhi, it was hellish nightmare, I actually stood in the Q for close to 2 hours, because the person at the Counter had her own personal problems creeping in once in a while, and to add to it all,the server crashed and no one was there to help the Reservation Staff in getting back things to normalcy....it was crazy, and the heat jus added to it all...

And when it was my turn at the Counter, the train of my choice was full,and the Counter Lady was not willing to tell me of another train, seemed I had to approach the Enquiry counter for that one!! Crazy as hell...I went back to my office, and hit the google site, to see wat it had to offer and to my rescue was the online booking of the I.R...

Click click and click...therez all the info u wanted!!! No rude Lady, no problems with exact change, no wasting time, no nothing, just information, information and more information!

and I booked my first Indian Railway ticket online, and Yipeeee it was delivered at my office address, the very next day, only for a nominal fee of 20 Rs, or was it 30?

the Site is secure, I used my Credit card to get the ticket, that was then, today, they have tie ups with ICICI, Citi bank and so on...and it links directly to ur online account, and debits the same, no hassles watsoever.

Initially the service was only to users in Delhi and Mumbai, today it has grown to lot more cities :

Agra,Ahmedabad,Amritsar,Allahabad,Alapuzha,Aluva,Anand,Agartala,Bangalore,Barod
a,Bhopal,Chandigarh,Coimbatore,Darjeeling,Indore,Chennai,Dehradun,Gandhinagar,Goa
,Kannur,Kochi,Kollam,Haldwani,Hyderabad and Secunderabad,

Kottayam,Kozhikode,Mangalore Jabalpur,Jaipur,Jalandhar,Jammu,Kanpur Mysore,Madurai,Nashik,Palakkad

Kolkata,Lucknow,Ludhiana,Mumbai Rajkot,Siliguri,Shillong,Tiruchchirapalli

Nagpur,Nainital,New Delhi and NCR Tiruppur,Tiruvalla

Patna,Pune,Roorkee,Saharanpur Tiruvananthapuram,Trissur

Silvasa,Surat,Varanasi,Vapi Vijayawada and Vishakapatnam...

For the complete list, please visit, http://www.irctc.co.in

Booking Hours

Week Days : 08:00 AM to 10:00 PM

Sundays : 08:00 AM to 02:00 PM

U have to allow atleast 3 days for delivery just to b on the safe side.

So once u start doing ur booking thru this portal, am sure u are going to have a smile too...like me, I am smiling and am sure, if the Government, the PSUs and the like, if they did dedicate the tax that we pay to such implementations, then India can indeed be smiling!!!

Talking of the Railways, ever wondered how we got the Comfort of toilets in our coaches???? Read on...this letter was taken from one of the archives of the Indian Railways...am sure most of u wud have gone thru it, for the others...


The (in)famous Jackfruit Letter There is a very persistent legend about a letter purportedly written by an irate railway passenger suffering on account of the premature departure of a train. The letter is claimed to have been written around 1909 (a precise date of July 2, 1909 is also sometimes claimed), addressed to the Divisional Office of the East Indian Railway or the Transportation Superintendent at Sahibganj, West Bengal, or to the Railway Board. The letter is said to have been discovered in railway records in West Bengal, or in the Railway Board's archives in New Delhi, or to have been published in the August 1909 issue of 'Indian Railways' (published by the Railway Board). It is very likely that this letter is a legend or joke, even if it was reproduced in an official publication. The text of the letter follows.



Dear Sir,

I am arrive by passenger train at Ahmedpore station, and my belly is too much full of jack fruit. I am therefore went to privy, Just as I doing the nuisance, that guard making whistle blow for train to go off and I am running with lotah in one hand and dhotie in the next hand. I am fall over and expose my shockings to man, females, woman on platform. I am get leaved at Ahmedpore station.

This too much bad, if passenger go to make dung, that dam guard no wait train 5 minutes for him. I am therefore pray your honour to make big fine on that guard for public sake, otherwise I am making big report to papers.

Your faithful servant

Okhil Ch. Sen


take care all...

regards,

me!
"
1,"Hi friends......

I got my tickets booked in Rajdhani for the 15th of June from New Delhi to Kanpur station....

Initially the status of the ticket was:-

W/L - 8 .... W/L - 4

Later when I reached delhi from bombay from the sahara flight and went to check the status of my ticket it showed ....

W/L - 8 ...... W/L - 6

IS it posssible?

U only tell me....

I have only seen waiting list decreasing but this is the first time I say the waiting list increasing.

Then I went to the officials to ask them about the waiting list as I saw the above status on the internet...

But on their system also the same was displayed...

I asked them 2 give an explaination for this but they failed to do so...

They told me that I should look at the waiting list 8 and not at waiting list 4 although officially it means that first the waiting list was 8 later since the passengers cancelled their tickets so it became 4.....

But they wer not ready to understand.,...

I asked them if I cancel my ticket which is confirmed and if I try 2 get back the same ticket then it is possible and they answered no......

so I asked them again that the same has happened wit me as mine waiting list has increased.....

I did wrote a written complain but no response have yet come from them.......

you only tell me if it was fair enough.......

it means that if our ticket is confirmed then it might come 2 waiting list...........

i did went thru a horrible experience on indian railways and I do salute them for whatever mistake they did and forbidded me from travelling......

I am bewildered at this and feel shameful tooooo..."
5,"Booking online is a real good service introduced by the railways.

I booked the ticket from Bombay to Baroda online, and received the ticket the next day by courier.

The booked tickets are delivered on time, and really appreciate the service by our worlds biggest network railways.

The only catch is you need to have a credit card to book the tickets(I feel this is quite good which will allow us to book the tickets individually with secure system)

Now I have started booking the Rly tickets, avoiding the agents and long ques to the Rly stations.I even booked ticket to my old parents in india when I was abroad, and made it delivered to their home.

All the appreciation to our Indian Railways."
5,"Hi any one tired of the long queues in the railway booking counter with the touts lingering near. Try the online booking provided you have a credit card to do the payment.

Everything about it is fast. The tickets delivered to your doorstep the very next day.

You can book tickets for your near and dear from some other place and have the ticket mailed to them.

Booking is open till 10.00 in the night.

The best thing about it is while standing in the counter and handling cash , fear of missing anything is always there while in online ticketing there is nothing of this sort and you can book the ticket from you house or just an internet cafe.

I have used this many times and always found it to be more easy than the traditional way...

try and let me know ..
"
4,"Zindagi ka safar.. hein yeh kaisa safar.. Koi samjha nahi, koi jaana nahi[Who has understood the intricacies of the journey called life..]

Nope, I wouldn’t dare talk about ‘zindagi ka safar’[life’s journey] at my tender age. But I'm here to share the actual‘suffer’ of travelling by Indian Railways . With my ample experience of up and downing New Delhi-Bangalore, I automatically qualify to comment, rate and be opinionated about the Railways and their system. For history, facts, figures, timetable and routings please refer to your local railway guide [or their ever showing ‘please wait’ website]I am only here to take you on a journey, with some musical interludes to add on the entertainment value to the otherwise rather monotonous trip.

Journey

Jaipur se nikli gaadi Dilli chale..[Train has left Jaipur to Delhi..]

Read it as Delhi towards Bangalore (and vice versa on return trip). Usually its Friday evenings that I board the KK Express from Delhi that will finally dump in Bangalore on coming Sunday afternoon. So for the whole 42 hours [can u believe it?]that train is virtually my whole world.[How I wish I’d that helicopter of Shahrukh’s in K3G, to fly in minutes and announce'Mein aa gayee hoon Maa'(I’m home mom)in typical filmi eshtyle or alternatively, my company taking care of my airfares even for personal holidays! Sigh!]Anyways, after tucking in securely your luggage and bidding farewells, the ‘suffering’ begins. Let’s talk one at a time.

People

Yeh kahaan aa gaye hum[Oh no!]

This is your first reaction to your co-passengers who sometimes are so buggingly irritating or irritatingly bugging.'Kahan jaa rahi ho beti? Kaun rehtha hein udhar? Shaadi ho gayi hein kya? Delhi mein akele rehthe ho? Kahan makaan liya hein? Kitna rent dete ho?..'[You really want me to translate all that nonsense?]Aaargh! And then there are others who literally bore your brains with their knowledge of politics, sports and what nots, even when you turn stone-deaf! But I must admit that besides the scenery outside your window, people around you are the most fascinating aspect of such travel. You get to see the real world as it truly is and in all diversity. Like

Akkad bakkad bambe bo.. assi, nabbe poore sou[1,2,3,4..100?]

The ‘akadnewale’[stiff-necked] railway staff come under this category. Most of them are under the impression that the train is their ancestral property and hauteur approach is the only way to deal with passengers. They also forget that they are paid for their jobs and are constantly under the assumption that they are doing a favour just by being there. Sample this. A conversation between a passenger and a staff member,

'Arey suno, could you get me a water bottle?' ' '

'Pantry mein tho miltha hoga?' 'Patha nahi'

'Kaise staff ho, phir kisse poonche?' 'Mera duty nahi saab''

'Growl..grunt..roar..grr' 'Bow wow..kyuin,kyyuin..snarl'

[Self explanatory, hope you got the picture!]

Agreed that such melodramatic encounters are entertaining and provide some comical relief, but often wears out on the patience level of co-travellers.

Batata Vada, Batata Vada..[Potato vada please!]

These are the ‘Bakasurs’[hogging demons] who can’t resist anything that passes them by. Fruits, chips, vada, paav bhaaji, idli, dosa, cutlet, soup, chocolate, cool drinks, peanuts, coffee, tea..woah!! Being blessed with an amazing appetite and extraordinary digestive system.

So gaya yeh jahan, so gaya aasmaan..[Zzz zzz zzz..]

The moment they get their berth, they fall into a deep slumber, totally ignorant of the roaring world surrounding them. These 'Kumbakarnas’[sleeping demons] can break any no. of Guinness records for the longest sleep hours. In fact, it’s a blessing to have such non-disturbing co-passengers as long as they don’t rock your world with their loud snores.

Ek rahen Eer, Ek rahen Bir, Ek rahen Patthe, aur.. [Gambler’s anthem]

Cards and more cards, play on! Simply amazing people who put casinos of Las Vegas to utter shame with their non-stop gambling!

Yahan ke hum sikander..[We are the Alexanders here ?]

These are the other most regular people on a train. They float in and out and include hawkers, beggars, coolies, hijrons [picked it from India today for hijra (eunuchs)].

Yeh kya ho raha hein..[What’s happening around?] And/or

Main aur meri tanhayee..[Leave me alone]

My kind of Boolean people here. Sometimes with keen observation on the happenings and others times happy to be left to their own plight, preferring to curl with a book or plug in that walkman and forget the rest of the world!

Food

Dal roti khao, prabhu ke gun gao..[eat bread and sing glory of the Lord]

What are these thick charred oily round things? I see, they are called poori. Are these funny looking awful tasting half-baked stuff vegetables? And that sour water.. but of course, curds! One has to still survive so you forcibly gulp down a morsel or two. Hope the dinner is better, vegetable ‘pulao’ they said. But where are the vegetables in this semi-cooked mass of rice? I paid Rs.32 for 3 pieces of carrot? My vegetarianism is killing me. Look at the neighbour he is enjoying his chicken biryani.. but hey, why is he running for the window.. throwing up? Ugh! Should I dare even think about how the ‘upma’ served for b/f will be? Remember, the worst part of a train journey is always food and if you did survive that, you’ll survive anything. After this, you expect me to speak about the berth, coach and loo? You must be joking!!

Destination

Manzilein abhi aur bhi hein..[When the hell do I get out of here?]

MP chala gaya kya? Have we touched Maharastra?Good..it’s just another day more. Ok, let me take a break from my music and reading. So peep out of the window.. admire mother nature [and eeks..people attending nature’s call?]Drink some coffee, tea, some coffee again and tea.. repeat as long as you don’t get acidity problems. Ahmednagar? How I wish my uncle hadn''t moved from here. It’s only 3 pm. Get down at next station, take a small walk on the platform, make faces at some monkeys around.AP kab aayega rey?Some late hour in the night, and between the mosquitoes and tick bites, you realise that the train is standing still. Signal crossings? 2 hours wait only?!Morning again.. wafts of idli, dosa smell.. must be Dharmavaram. So another 6 hours to go. Catch up with newspaper, your novel and may be one more cassette. Karnataka at last? But when will I reach Bangalore.

Main zindagi..har fikr ko duane mein udatha chala gaya..

[So I blew away all my tensions with the engine smoke huh?!]

Finally destination arrived. So what if you were only 3 hrs late, you got out alive & in one piece, be thankful.

I walk out of the station joyfully, though there is some nagging in the corner of mind that you’ll be back soon and for more ‘suffering.’

Contd..Grand finale in comments section.. (Sorry!!)"
5,"http://www.irctc.co.in

This is an Official site for those who hate queues. This is one of the best-maintained and informative sites, handled by the Government of India.

I did feel the same insecurity of booking of planning my travel Online. But this is a marvelous site and is fully a Customer supported site.

About the site.

Gives you the complete view of the trains running between your desired destinations

The exact timings of the train departure and arrival.

Train fare and availability of rooms in the same train and the day you wish and the adjacent four days ahead.

Need not to say its got the killer instinct to make you use your credit card and I am sure this information is fully protected from reaching the wrong hands using the latest security bits.

It also gives you the information of the shipment details of your ticket and delivers it to you by courier in one days time, be where ever you are in India. All this in a few penny’s more.

’E-Tickets’ can be cancelled at normal booking counters anywhere but the refund proceeds are credited to your credit card a/c only and no cash refunds are available. Tickets cannot be cancelled on the net.

It gives you a Route map of all the stations which the desired train will pass through

Now this is the feel and the experience I had about the site.

All you need is a User ID and password. Rest all assured…

Do check and le me know the fun in Online booking.

Denny
"
4,"The Indian Railways is a very important public sector unit of the Government of India. It is administered by the Ministry of Railways. It has a chequered history in India. It has promoted national integration in the country in its own way. The Indian Railways is the largest employer in India. Besides its employees, others who are benefitted by it are the porters, vendors, book stalls like The Wheeler in the north and The Higinbothams in the south.

I like its logo, inscribed with the words 'Indian Railways' and 'Bhartiya Rail' in Hindi. My friend Dr. Bhagwati Charan Mishra, a member of the Bihar Civil Service, was the member of the Rajbhasa Committee of the Indian Railways. He went round the country , in a Railway Saloon of course, and saw to it that the name of a Railway Station is written in Hindi on the two main sign boards of every station. Now you see the name of the Station written in the State language in the first line, in Hindi in the second line, and in English in the third line.

Apart from the important stations, there are also passenger halts where only the passenger trains stop. The Indian Railways work in close cooperation with the Department of Posts, which reaches every nook and corner of the country. In every mail and express train mail is caried in one specially designated compartment under the Railway Mail Service, or RMS in short. I had a cousin, who was a Sorter in the RMS, and he used to have train duty for two days every week. Once he took me to the RMS Compartment to show how the mail bag for our post office TYANDAKURA, in Kendrapara District, then in Cuttack District, was closed at Howrah RMS. I felt very important.

Before independence, there were the Bengal Nagpur Railways, Nizam Railways, etc., but after independence they were named as Eastern Railway, South-Eastern Railway, Northern Railway, Southern Railway, South Central Railway and the like. There is also the Konkan Railways, a new member in the family.

The Deccan Queen, between Bombay and Pune, was the fastest train in those days. Not now. Now there are many Superfast Trains criss-crossing the entire length and breadth of the country. The narrow gauge trains to Darjeling and Oooty are really very beautiful. So also the train to Shimla.

Moghul Sarai is the largest station in the country; next is Kharagpur. The local trains from Kharagpur to Howrah carry passengers and merchandise, besides maids who work as 'jhees' in Calcutta.

The Metro in Calcutta and Delhi are the pride of India. Very neat and clean and sophisticated.

Now a days there are AC First Class, AC 2 Tier and AC Three Tier coaches, besides the 3-Tier Sleeper coaches in all important mail and Express trains. Reservations for these are done well in advance by a country wide reservation network. And you can know the position of your reservation through the Railways Website in the Internet.

While presenting the Railway Budget, Minister Nitish Kumar has designated this year as the Passenger Amenities Year. Let us hope that we get hot delicious food cooked in the Pantry Cars, and served in the compartments with courtesy. Let us also hope that every important train has a library attached to it. Minister Nitish Kumar should do everything possible to see that the TTCs are trained to be less rude. I do not know how corruption could be prevented, unless there is cooperation from us, the passengers. This is also one of the jobs of the Railway Staff College, Baroda.

Rajdhani Expresses and Shatabdi Expresses are the pride of India.

The Howrah Bridge connects Calcutta with Howrah, but the Indian Railways connects one place with another with its characteristic sound 'Chhuk Chhuk, Chhuk Chhuk'.
"
